Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n9-3,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,15229.76,18861.47,23909.36,19689.51,22205.8,15637.79,15718.83,29080.19,15281.47,13716.47,13094.32,17586.74,16975.08,21461.62
n9-3,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13344.96,18095.09,25143.01,16845.99,22982.5,14248.04,13273.19,29054.05,13152.16,15306.14,16421.05,17462.29,17033.18,21513.53
n9-3,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,15133.61,17789.13,24736.8,16018.4,20314.48,14800.33,14296.1,25001.15,14969.59,14110.93,17242.91,15190.17,17497.75,21259.04
n9-3,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,16635.53,18986.34,24023.95,16764.12,22284.45,13906.01,12716.8,27396.91,16628.24,14531.12,17517.97,16985.37,17157.16,21244.0
nag,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,55046.25,60000.0,49956.56,60000.0,60000.0,55306.66,60000.0,60001.0,54804.61,55539.77,59661.05,58418.63,54968.85,59470.07
nag,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,51202.49,60000.0,52570.12,60000.0,60000.0,53646.88,60001.0,60001.0,54604.84,54225.11,50719.97,57459.07,54987.72,58504.92
nag,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,55978.3,60000.0,51633.89,60000.0,60000.0,54456.35,60000.0,60000.0,54694.02,56831.34,56487.99,56864.16,55785.22,59336.24
nag,3,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,55849.46,60001.0,48277.96,60001.0,60000.0,56652.24,60000.0,60000.0,52815.19,56611.74,58396.23,56328.89,57287.17,59595.65
nag,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,52824.4,60000.0,51515.65,58108.29,60000.0,58234.58,60000.0,60000.0,55096.85,56525.19,60001.0,60000.0,55785.93,56232.12
nb10tb,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,0.0,60001.0,60001.0,0.0,60000.0,60001.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0
nb10tb,1,fail_dual_bound,timelimit,timelimit,timelimit,fail_dual_bound,timelimit,fail_dual_bound,timelimit,timelimit,timelimit,timelimit,fail_dual_bound,fail_dual_bound,fail_dual_bound,60000.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0
nb10tb,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,0.0,60001.0,60000.0,0.0,60000.0,60000.0,0.0,60001.0,60000.0,60000.0,60000.0,60000.0
nb10tb,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60001.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,60001.0
nb10tb,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,60001.0
neos-1053234,0,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,ok,ok,ok,timelimit,5906.88,9389.59,3122.54,8699.72,8678.44,6182.16,5005.76,56237.84,4419.48,4602.0,10616.5,2102.89,6156.52,11659.2
neos-1053234,1,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,ok,timelimit,2781.29,11671.91,933.37,4781.6,8241.51,8753.19,8873.84,55456.48,11270.88,7129.56,4180.55,6329.97,3029.25,10405.53
neos-1053234,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,8919.11,5611.47,10828.75,1958.93,8672.92,11134.78,11659.2,60001.0,4691.21,11643.78,2964.69,3472.86,4967.87,11658.39
neos-1053234,3,timelimit,timelimit,ok,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,2995.15,8818.32,4415.17,8200.55,8846.03,7744.32,5760.62,60000.0,6801.72,9764.78,6113.2,8821.19,10281.8,11660.0
neos-1053234,4,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,11655.97,11023.07,9497.58,8703.72,8731.71,3668.47,8870.81,60001.0,2925.14,8384.13,7183.27,5732.0,11539.4,11654.54
neos-1053591,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,35.68,147.22,139.83,194.61,198.15,118.69,729.92,187.41,44.69,141.27,193.08,41.05,50.66,84.27
neos-1053591,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,45.49,205.58,189.7,307.73,228.92,105.77,109.79,305.1,53.7,198.6,246.11,60.32,42.1,111.12
neos-1053591,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,59.53,183.11,194.87,204.03,534.4,114.22,104.64,214.76,54.66,244.33,234.44,32.72,60.99,98.19
neos-1053591,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,51.64,149.67,79.68,155.39,258.82,126.52,138.57,341.08,52.2,185.08,251.44,46.54,67.09,78.81
neos-1053591,4,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,45.05,181.74,90.23,248.41,3654.54,132.67,164.49,192.68,74.42,230.03,167.98,36.07,76.35,83.37
neos-1056905,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4875.09,10918.32,4025.31,20052.11,8851.05,7575.65,25206.78,13800.6,10633.97,7668.27,7670.78,10780.4,4682.15,7749.52
neos-1056905,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8452.05,7603.34,4015.23,12490.8,9019.63,7568.25,17847.85,28953.7,7687.91,4787.47,5989.37,8394.87,4300.35,7818.0
neos-1056905,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8465.39,11107.27,4507.17,16271.58,11150.77,7595.15,8709.93,31019.7,8839.01,9863.0,8504.64,9354.04,4426.31,7530.79
neos-1056905,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,7589.14,16413.41,4182.19,16465.98,11219.51,4353.59,18409.5,15708.12,6499.84,6665.53,8055.47,8726.69,7523.94,7052.39
neos-1056905,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4597.36,10065.28,4364.76,14264.96,11407.83,4576.51,18630.8,22040.66,7301.19,6012.06,7565.51,7750.53,4032.77,7538.1
neos-1058477,0,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,fail_objective_value,fail_objective_value,timelimit,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,fail_objective_value,29.09,1204.79,31.34,675.39,28.39,31.09,29.09,54148.53,88.31,891.09,588.84,26.39,25.87,86.29
neos-1058477,1,fail_objective_value,ok,ok,ok,fail_objective_value,fail_objective_value,fail_objective_value,timelimit,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,ok,33.03,1605.96,33.07,932.71,27.39,38.03,34.29,43457.91,103.83,1154.65,132.45,27.39,25.87,69.95
neos-1058477,2,fail_objective_value,ok,ok,fail_objective_value,fail_objective_value,fail_objective_value,fail_objective_value,timelimit,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,fail_objective_value,31.31,3856.51,33.81,247.51,26.39,35.05,32.05,60000.0,54.26,321.82,381.65,27.64,26.13,83.78
neos-1058477,3,fail_objective_value,fail_objective_value,ok,ok,fail_objective_value,fail_objective_value,fail_objective_value,timelimit,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,ok,89.51,416.32,26.76,288.65,28.29,91.29,88.78,60000.0,57.37,578.38,240.16,28.55,25.48,35.26
neos-1058477,4,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,fail_objective_value,fail_objective_value,timelimit,fail_objective_value,fail_objective_value,ok,fail_objective_value,fail_objective_value,ok,72.48,1211.33,31.35,103.59,28.39,78.68,71.73,58853.35,30.91,204.14,1339.57,25.39,26.87,84.53
neos-1061020,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,12476.1,19810.57,60006.0,12526.26,60000.0,13385.64,15859.34,10389.78,16032.18,56460.14,19915.94,20480.64,12711.12,12329.62
neos-1061020,1,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,16809.85,7536.68,60001.0,17956.36,60001.0,21706.08,9168.79,10262.85,17533.43,54431.03,26766.16,42834.93,17133.86,16675.33
neos-1061020,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,46440.69,12046.54,60000.0,14910.76,58432.5,26169.3,14267.71,10227.33,14561.34,12196.1,11077.92,19933.52,46072.61,46440.29
neos-1061020,3,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,17887.08,20171.35,60000.0,8954.02,60000.0,24668.81,15290.38,11308.95,20841.82,25111.01,11093.88,38612.72,17573.76,17703.67
neos-1061020,4,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,23265.53,12611.67,60009.0,9344.89,60001.0,24888.96,24607.02,12488.22,16623.26,24035.78,17342.77,20632.14,22934.6,23101.62
neos-1062641,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,7.0,3.0,14.0,3.0,8.0,13.0,8.0,10.0,8.0,4.0,18.0,6.0,7.0,9.0
neos-1062641,1,ok,ok,ok,ok,ok,ok,ok,fail_solution_infeasible,ok,ok,ok,ok,ok,ok,8.0,4.0,13.0,3.0,6.0,12.0,8.0,11.0,9.0,4.0,3.0,8.0,8.0,9.0
neos-1062641,2,ok,ok,ok,ok,ok,ok,ok,fail_solution_infeasible,ok,ok,ok,ok,ok,ok,7.0,2.0,13.0,4.0,8.0,13.0,7.0,11.0,10.0,3.0,3.0,8.0,7.0,8.0
neos-1062641,3,ok,ok,ok,ok,ok,ok,ok,fail_solution_infeasible,ok,ok,ok,ok,ok,ok,8.0,2.0,13.0,3.0,8.0,12.0,7.0,17.0,8.0,4.0,5.0,7.0,8.0,9.0
neos-1062641,4,ok,ok,ok,ok,ok,ok,ok,fail_solution_infeasible,ok,ok,ok,ok,ok,ok,8.0,5.0,14.0,3.0,8.0,13.0,9.0,9.0,10.0,3.0,5.0,8.0,9.0,8.0
neos-1067731,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,21218.51,25165.06,20468.61,19539.71,22885.85,20924.88,22111.6,22828.5,19787.34,19983.6,19822.37,23073.43,21215.37,20714.89
neos-1067731,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,21175.66,24714.7,20328.1,20691.17,23005.72,20412.58,25202.9,24441.54,19793.66,21198.97,19151.19,22025.56,21172.77,21077.29
neos-1067731,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,20009.98,22053.05,19966.59,19624.36,22910.06,21230.54,24349.11,23480.73,19950.27,20138.74,20523.79,22922.02,19946.21,20895.27
neos-1067731,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,20933.74,24844.81,20395.44,20840.72,22892.6,20295.56,23095.11,24670.74,21212.04,19829.52,20702.55,22943.41,20875.86,21115.38
neos-1067731,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,better,timelimit,timelimit,timelimit,20403.55,23069.27,20381.14,20441.38,23034.1,21203.42,23075.84,23184.33,20539.5,19766.74,19957.74,22194.75,20459.88,20399.35
neos-1096528,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13950.26,9796.15,11737.67,8272.1,29487.04,12462.46,10456.57,10325.35,11945.26,12533.78,31148.29,25585.87,12822.77,16001.99
neos-1096528,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,12566.46,9979.02,11628.76,7852.11,27205.91,14202.67,11305.58,9825.49,12315.81,12640.01,31351.58,26837.72,12728.18,15233.12
neos-1096528,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,11264.61,9426.03,11497.82,8714.86,29742.84,11707.86,9969.82,10476.52,10990.52,10918.61,30823.16,28983.15,11056.8,16134.38
neos-1096528,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,12500.1,9297.98,9233.05,9023.75,33609.38,10948.03,11869.69,11607.8,10102.71,10618.36,29434.26,32010.52,10704.66,13868.64
neos-1096528,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9417.35,10954.02,14001.94,8549.31,31069.04,16338.21,13446.22,15149.46,8784.84,10751.32,36275.88,30693.93,12089.46,12613.23
neos-1109824,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2297.88,834.81,1184.28,1699.46,2016.98,2100.76,1663.42,1105.38,962.84,867.15,3141.98,1880.43,962.62,2346.41
neos-1109824,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,767.93,687.02,1266.61,1277.64,984.5,1502.24,1092.03,1094.33,774.64,957.65,3976.11,779.8,1054.34,3309.52
neos-1109824,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,977.08,1011.3,1165.34,771.17,2259.05,1396.25,1136.29,1005.26,1045.38,1023.07,2802.67,1691.55,801.85,4023.84
neos-1109824,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1670.99,941.86,1793.43,708.26,1782.92,1164.56,1322.99,1297.95,721.47,978.06,2466.82,1800.19,949.3,2966.47
neos-1109824,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,870.87,779.96,1458.3,706.65,1413.21,1693.7,1007.7,891.81,532.17,532.65,3794.06,720.44,782.8,2774.1
neos-1112782,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9557.07,9543.69,10206.98,9957.25,9638.97,10343.11,9593.53,9698.74,9682.95,9469.44,59750.51,9470.15,9435.05,9432.46
neos-1112782,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9519.13,9547.17,9950.15,10054.43,9630.51,10223.22,9590.46,11626.96,9408.22,9419.81,59740.79,9491.06,9460.39,9446.93
neos-1112782,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,10244.14,9541.08,10167.7,11500.77,9759.58,10292.11,9649.49,9684.63,9442.75,10167.98,59742.14,10757.78,10255.98,10361.79
neos-1112782,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9497.48,11004.62,10522.75,11080.83,10482.34,9946.63,9509.33,9733.44,10437.28,9553.01,59721.82,9473.21,9456.26,9512.67
neos-1112782,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9991.0,10333.77,10176.48,10167.61,9445.84,10550.21,10369.4,11662.79,9968.8,9937.2,59736.71,9974.71,9868.34,10013.77
neos-1112787,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9308.65,10178.43,8649.13,9676.67,9417.64,9465.21,10095.19,10584.75,9314.08,9287.58,10192.66,9331.08,9305.32,9331.09
neos-1112787,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9376.53,9746.48,8697.53,9717.43,9176.06,8721.09,9752.63,10524.88,9438.78,9391.29,10380.77,9430.8,9404.45,9424.37
neos-1112787,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9309.39,10346.78,8833.9,8985.27,9951.07,8785.19,10261.75,10648.95,9321.08,9442.39,9789.2,9535.4,9345.24,9346.54
neos-1112787,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9262.35,10317.27,8730.82,9152.06,9057.69,8703.07,10264.38,10587.88,9301.74,9386.98,9677.78,9382.89,9413.59,9321.09
neos-1112787,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,9581.7,10251.74,8606.94,9284.8,9201.32,9413.32,10232.56,10703.1,9634.22,9690.93,10419.3,9700.51,9711.48,9618.22
neos-1120495,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,174.11,214.47,191.03,114.89,638.88,331.64,469.86,483.09,214.45,151.35,527.38,546.53,138.86,379.89
neos-1120495,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,495.92,191.8,181.96,125.49,784.02,338.51,513.4,498.95,334.12,126.2,562.43,783.56,257.04,404.2
neos-1120495,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,194.05,251.04,189.12,120.45,431.5,339.71,510.06,342.99,270.95,149.09,280.44,404.84,142.48,322.35
neos-1120495,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,211.61,243.29,190.45,110.2,518.14,561.45,625.51,602.19,242.42,155.04,298.3,486.37,188.03,388.67
neos-1120495,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,678.87,218.8,201.75,128.2,574.2,339.59,520.74,519.59,351.68,334.92,289.77,584.43,309.6,416.42
neos-1121679,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60025.0,60000.0,60000.0
neos-1121679,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60007.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60019.0,60000.0,60000.0
neos-1121679,2,timelimit,timelimit,fail_solution_infeasible,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60018.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60014.0,60000.0,60000.0
neos-1121679,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60007.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1121679,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60011.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1122047,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,550.0,473.0,873.12,459.0,569.0,847.11,471.0,3694.14,523.0,455.0,72.0,556.0,477.0,483.0
neos-1122047,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,560.0,468.0,877.12,448.0,567.0,865.12,485.0,3250.07,568.0,474.0,74.0,562.0,532.0,578.0
neos-1122047,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,482.0,451.0,869.12,427.0,552.0,894.12,532.0,3116.11,560.0,442.0,69.0,546.0,538.0,526.0
neos-1122047,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,460.0,473.0,880.11,503.0,564.0,853.12,562.0,2466.19,583.0,460.0,75.0,543.0,586.0,549.0
neos-1122047,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,551.0,477.0,867.12,435.0,563.0,875.12,569.0,3291.9,577.0,448.0,73.0,530.0,569.0,582.0
neos-1126860,0,timelimit,ok,timelimit,ok,timelimit,timelimit,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,17940.55,6887.17,30695.91,4952.63,32350.4,24336.07,19132.21,19273.64,7545.58,16420.04,32173.15,22245.89,18019.56,9299.0
neos-1126860,1,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,15029.83,15837.97,30014.78,7759.57,33122.51,24248.95,18963.38,20213.16,12919.56,17386.55,32283.96,22138.84,17983.26,21207.21
neos-1126860,2,timelimit,ok,timelimit,ok,timelimit,timelimit,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,11318.98,7253.58,30290.66,6490.75,32701.79,27119.75,7986.05,18958.97,9011.59,8881.56,9087.72,20485.42,18700.63,15955.37
neos-1126860,3,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,17784.58,7893.31,32309.57,10842.29,32559.76,25371.05,21655.44,13775.37,11731.47,13698.87,33700.15,11581.96,12844.8,19684.79
neos-1126860,4,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,11390.86,6929.78,32539.33,7021.95,32081.39,26854.78,9880.93,19510.57,18035.51,12852.94,14918.11,9547.02,10426.4,18198.49
neos-1140050,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60001.0,60001.0,60005.0,60002.0,60001.0,60002.0,60014.0,60001.0,60001.0,60001.0,60012.0,60006.0,60000.0,60000.0
neos-1140050,1,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60002.0,60018.0,60012.0,60010.0,60001.0,60000.0,60008.0,60022.0,60002.0,60000.0,60001.0,60023.0,60000.0,60032.0
neos-1140050,2,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60004.0,60001.0,60032.0,60004.0,60014.0,60071.0,60005.0,60000.0,60001.0,60018.0,60037.0,60000.0,60000.0,60003.0
