Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ash608gpia-3col,0,13.71,9.76,15.55,8.03,600.01,16.19,10.6,9.97,11.74,13.47,14.44,69.36,12.21,23.01,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
ash608gpia-3col,1,9.27,10.02,16.65,7.51,600.01,17.85,11.51,6.56,12.6,13.33,8.66,59.6,9.45,22.15,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
ash608gpia-3col,2,11.05,10.23,15.13,5.73,600.01,18.08,6.15,6.67,11.01,10.45,9.62,72.39,8.96,22.25,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
ash608gpia-3col,3,10.71,15.22,17.22,7.47,600.01,15.98,10.13,6.18,9.45,11.08,9.48,79.26,11.54,21.28,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
ash608gpia-3col,4,19.0,13.84,18.38,7.97,600.0,20.4,12.31,8.26,12.16,13.98,13.28,78.9,13.12,31.19,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
atlanta-ip,0,600.18,600.01,600.01,600.0,600.79,600.15,600.0,600.01,600.18,600.01,600.0,600.01,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atlanta-ip,1,600.0,600.01,600.0,600.0,600.01,600.01,600.94,600.01,600.0,600.14,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atlanta-ip,2,600.0,600.0,600.17,600.01,600.01,600.01,600.0,600.01,600.18,600.02,600.01,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atlanta-ip,3,601.2,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.78,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atlanta-ip,4,600.15,600.0,600.18,600.02,600.0,600.2,600.0,600.0,600.01,600.01,600.0,600.01,600.15,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atm20-100,0,600.0,600.0,600.01,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atm20-100,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atm20-100,2,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atm20-100,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
atm20-100,4,600.0,600.0,600.01,600.0,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
b-ball,0,600.04,600.05,600.0,600.05,600.01,600.04,600.05,600.05,600.04,600.04,600.04,600.02,600.05,600.05,better,better,better,better,better,better,better,better,better,better,better,better,better,better
b-ball,1,600.05,600.05,600.0,600.03,600.0,600.03,600.06,600.04,600.04,600.05,600.04,600.02,600.04,600.05,better,better,better,better,better,better,better,better,better,better,better,better,better,better
b-ball,2,600.04,600.05,600.0,600.06,600.01,600.04,600.06,600.05,600.04,600.04,600.04,600.02,600.05,600.07,better,better,better,better,better,better,better,better,better,better,better,better,better,better
b-ball,3,600.04,600.04,600.0,600.04,600.0,600.03,600.05,600.06,600.04,600.05,600.04,600.02,600.05,600.07,better,better,better,better,better,better,better,better,better,better,better,better,better,better
b-ball,4,600.04,600.04,600.0,600.06,600.0,600.03,600.05,600.05,600.05,600.07,600.04,600.02,600.04,600.05,better,better,better,better,better,better,better,better,better,better,better,better,better,better
b2c1s1,0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
b2c1s1,1,600.01,600.0,600.0,600.0,600.0,600.01,600.01,600.0,600.01,600.01,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
b2c1s1,2,600.01,600.0,600.02,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
b2c1s1,3,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.02,600.01,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
b2c1s1,4,600.0,600.0,600.0,600.01,600.0,600.02,600.0,600.0,600.01,600.02,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab1,0,600.0,600.0,600.0,600.0,600.0,600.09,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab1,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab1,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab1,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab1,4,600.0,600.0,600.0,600.0,600.0,600.03,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab3,0,600.04,600.07,603.46,600.06,600.04,603.32,600.04,600.01,600.04,600.06,600.01,600.06,600.05,600.06,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab3,1,600.04,600.06,603.45,600.04,600.03,603.2,600.04,600.0,600.03,600.05,600.0,600.04,600.04,600.04,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab3,2,600.03,600.05,603.24,600.05,600.04,603.54,600.04,600.01,600.04,600.07,600.01,600.05,600.04,600.05,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab3,3,600.06,600.06,603.24,600.06,600.03,603.51,600.04,600.01,600.04,600.07,600.01,600.04,600.04,600.06,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab3,4,600.04,600.06,603.31,600.05,600.04,603.32,600.04,600.4,600.04,600.06,600.01,600.06,600.04,600.03,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab4,0,600.0,600.0,600.0,600.0,679.36,600.01,600.01,600.0,600.01,600.0,600.01,674.19,600.02,600.01,better,better,better,better,better,better,better,better,better,better,better,better,better,better
bab4,1,600.0,600.0,600.01,600.01,684.28,600.02,600.0,600.01,600.01,600.01,600.0,699.47,600.01,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
bab4,2,600.0,600.02,600.01,600.0,700.49,600.01,600.02,600.02,600.01,600.01,600.01,700.17,600.02,600.01,better,better,better,better,better,better,better,better,better,better,better,better,better,better
bab4,3,600.0,600.01,600.01,600.0,699.73,600.0,600.01,600.02,600.02,600.0,600.01,697.97,600.02,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
bab4,4,600.0,600.0,600.0,600.0,687.13,600.0,600.01,600.01,600.0,600.01,600.0,699.25,600.0,600.01,better,better,better,better,better,better,better,better,better,better,better,better,better,better
bab5,0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab5,1,600.01,600.01,600.01,600.0,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab5,2,600.0,600.0,600.16,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab5,3,600.0,600.01,600.0,600.0,600.01,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.01,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bab5,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bc1,0,278.43,372.17,600.0,293.89,118.9,212.62,265.02,208.0,203.12,206.91,600.01,275.74,408.09,448.3,ok,ok,fail_abort,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
bc1,1,208.28,391.46,497.26,336.64,174.22,267.19,264.66,325.3,225.14,219.82,600.01,202.76,405.09,463.22,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
bc1,2,181.32,367.31,525.79,305.7,149.69,237.67,260.19,263.6,228.74,211.8,600.0,278.46,379.93,451.74,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
bc1,3,199.73,387.04,499.45,245.78,161.75,373.43,251.24,244.37,252.54,205.62,600.01,231.22,350.84,521.51,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
bc1,4,238.5,396.41,416.55,244.35,126.25,293.99,299.14,295.93,220.68,207.8,600.01,231.2,376.6,445.58,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
beasleyC3,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
beasleyC3,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
beasleyC3,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
beasleyC3,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
beasleyC3,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bell3a,0,7.34,7.48,5.9,8.24,6.46,8.26,7.32,8.87,7.23,8.64,14.43,6.25,6.28,3.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell3a,1,6.47,11.99,5.4,8.18,5.78,8.36,7.01,8.85,7.23,8.99,12.53,6.43,6.33,3.07,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell3a,2,7.38,7.14,3.55,7.63,5.88,7.29,7.28,8.39,7.05,8.9,12.47,6.48,6.3,3.11,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell3a,3,6.55,7.2,5.68,7.67,5.78,8.04,7.26,8.86,7.31,9.06,12.62,6.47,6.31,3.12,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell3a,4,6.45,7.24,3.35,8.17,5.77,8.06,7.0,8.71,7.0,9.0,12.39,5.89,6.21,3.23,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell5,0,0.5,1.31,0.99,91.11,0.5,0.61,0.5,0.5,0.5,2.81,1.58,0.5,0.5,0.51,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell5,1,0.5,9.91,0.78,600.0,0.5,0.58,0.5,0.5,0.5,0.61,461.53,0.5,0.5,0.51,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell5,2,0.5,4.95,0.8,1.66,0.5,0.66,0.5,0.5,0.5,3.23,1.42,0.5,0.5,0.5,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell5,3,0.5,1.54,1.66,1.9,0.5,0.6,0.5,0.5,0.5,0.7,426.44,0.5,0.5,0.51,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bell5,4,0.5,1.25,1.96,1.63,0.56,0.56,0.5,0.5,0.5,1.41,1.69,0.5,0.5,0.56,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
berlin_5_8_0,0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
berlin_5_8_0,1,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
berlin_5_8_0,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
berlin_5_8_0,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
berlin_5_8_0,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bg512142,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bg512142,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bg512142,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bg512142,3,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bg512142,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
biella1,0,600.0,402.35,600.0,600.01,600.01,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
biella1,1,600.0,600.01,600.05,600.0,600.0,600.0,600.0,600.01,600.01,600.01,587.94,600.01,600.01,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit
biella1,2,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
biella1,3,600.0,600.0,600.04,600.01,600.01,600.0,600.0,600.0,600.01,600.01,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
biella1,4,600.0,600.0,600.06,600.0,600.01,600.0,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
bienst1,0,143.63,51.87,44.74,111.69,89.77,116.85,92.82,84.94,144.21,67.5,65.71,83.61,59.32,37.39,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst1,1,58.88,79.84,72.98,81.79,108.47,108.33,83.76,84.84,57.5,88.81,58.09,63.6,122.96,55.15,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst1,2,72.8,69.73,46.11,83.67,127.07,112.78,59.11,55.6,71.99,65.18,53.5,76.83,58.31,37.89,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst1,3,75.83,61.17,45.79,82.9,89.63,87.67,57.22,47.45,76.7,56.22,75.91,144.99,72.81,36.07,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst1,4,116.1,63.51,33.31,117.04,111.35,118.07,46.96,36.76,113.1,98.31,51.46,65.5,144.68,40.95,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst2,0,348.17,292.48,279.03,237.07,401.93,282.54,176.13,253.67,342.44,253.86,600.0,522.27,374.68,194.92,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
bienst2,1,333.83,295.34,277.78,419.98,437.86,504.85,205.12,412.51,348.12,419.55,580.56,464.36,349.15,286.85,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst2,2,445.74,250.49,218.42,269.84,481.11,417.56,303.15,328.59,425.38,269.07,419.9,256.83,332.9,312.2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst2,3,225.33,310.81,204.96,268.23,516.32,390.37,226.45,432.93,223.8,249.43,520.61,575.46,318.16,250.87,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bienst2,4,370.3,250.28,191.62,214.76,440.33,453.58,254.58,255.79,374.97,245.5,486.16,292.68,278.53,223.92,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
binkar10_1,0,233.9,600.0,600.0,600.0,414.51,357.6,235.49,172.7,303.37,287.95,324.14,410.96,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
binkar10_1,1,279.45,600.0,600.0,600.0,170.8,285.34,196.92,168.76,325.78,354.66,311.18,292.55,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
binkar10_1,2,273.1,600.0,600.0,600.0,336.0,368.1,202.04,169.62,311.53,386.15,578.09,448.3,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
binkar10_1,3,343.24,600.0,600.0,600.0,182.57,369.52,285.65,164.92,390.75,369.4,324.06,108.72,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
binkar10_1,4,342.78,600.0,600.0,600.0,282.19,334.13,169.19,166.98,266.66,305.22,300.41,309.0,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
blend2,0,0.5,1.77,1.51,3.93,3.55,1.05,2.69,1.74,0.53,1.04,1.15,3.73,0.5,1.62,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
blend2,1,0.53,1.8,3.91,2.36,3.75,0.87,1.19,1.83,0.53,0.9,1.28,3.81,0.5,1.88,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
blend2,2,0.52,1.41,3.37,1.56,3.58,1.01,2.02,1.47,0.53,0.74,0.96,3.59,0.5,1.86,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
blend2,3,0.5,1.81,4.1,2.44,3.57,1.12,1.87,1.95,0.58,1.05,0.82,3.84,0.5,2.17,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
blend2,4,0.56,1.71,2.59,2.54,3.71,1.1,2.32,2.28,0.51,1.07,1.21,3.72,0.5,1.59,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
bley_xl1,0,290.49,600.0,295.17,600.02,228.32,276.88,235.03,276.05,600.0,600.02,600.01,255.11,223.02,409.25,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
bley_xl1,1,251.13,600.01,237.49,600.0,600.0,274.58,285.74,262.19,600.01,600.0,600.02,308.6,201.11,308.53,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
bley_xl1,2,277.73,600.0,276.58,600.01,294.1,290.67,600.01,448.23,600.0,600.01,600.01,257.97,219.5,356.59,ok,timelimit,ok,timelimit,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,ok,ok,ok
bley_xl1,3,196.05,600.01,234.67,600.01,199.53,207.01,210.73,192.44,600.0,600.0,600.01,183.59,186.38,431.97,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
bley_xl1,4,389.69,600.0,299.92,600.0,600.01,307.0,330.38,297.5,600.0,600.03,600.0,337.87,290.12,505.5,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
blp-ar98,0,600.0,600.0,600.04,600.0,600.0,600.03,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
blp-ar98,1,600.0,600.01,600.01,600.0,600.0,600.31,600.01,600.0,600.11,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
blp-ar98,2,600.0,600.0,600.0,600.0,600.0,600.02,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
blp-ar98,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
blp-ar98,4,600.0,600.0,600.02,600.0,600.0,600.08,600.0,600.0,600.0,600.01,600.01,600.0,600.02,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
blp-ic97,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
blp-ic97,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
blp-ic97,2,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
blp-ic97,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
blp-ic97,4,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
